trade_id,order_id,symbol,timeframe,direction,strategy_name,confidence,entry_time,expiry_time,entry_price,expiry_price,outcome,payout,profit_loss,expected_return,actual_return,blocked_reason
trade-6fa94863-2c9a-4ac7-9781-92992ed4b384,sim-15a26691-a253-4fe3-bf29-d253c654719a,EURUSD,1m,call,sample_candle_direction_strategy,0.7563829787234464,2026-01-01T04:06:00+00:00,,1.0864,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-6c883fec-3b77-4134-a24f-a2ec835885b4,sim-a81b5f32-0a09-44d6-be4e-c56b5061994e,EURUSD,1m,put,sample_candle_direction_strategy,0.7540000000000249,2026-01-01T04:07:00+00:00,,1.08618,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-36316fdd-287f-4c61-8053-68c8c997be9f,sim-12b429c0-df38-4f3e-800c-b90c9069734f,EURUSD,1m,call,sample_candle_direction_strategy,0.7555555555555715,2026-01-01T04:08:00+00:00,,1.08642,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-eaab6ff7-e84b-4e46-a441-09a1f02644bb,sim-3e708826-2547-4146-9d2a-b2a4195d551b,EURUSD,1m,call,sample_candle_direction_strategy,0.689534883720989,2026-01-01T04:09:00+00:00,,1.08653,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-f9a583a8-3b88-49b7-92ce-1424cadaa8f8,sim-853715f2-50da-43ee-b38a-b81eaacfa488,EURUSD,1m,call,sample_candle_direction_strategy,0.7166666666665947,2026-01-01T04:10:00+00:00,,1.08665,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-27923970-8b3b-4dba-a19a-0afb4f919631,sim-0a25f79a-0d24-4540-853a-e21f2802359d,EURUSD,1m,call,sample_candle_direction_strategy,0.7105263157895705,2026-01-01T04:11:00+00:00,,1.08677,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-ac6e94a1-3279-4933-8966-2bce230f1794,sim-dae8bb95-92a3-400b-a012-10a8eff189a9,EURUSD,1m,call,sample_candle_direction_strategy,0.7049999999999222,2026-01-01T04:12:00+00:00,,1.08689,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-cc472f57-407f-4b55-9c25-69edbf8ad9d2,sim-1ef59047-4537-4a2f-b4d3-f7d9eb215161,EURUSD,1m,call,sample_candle_direction_strategy,0.7000000000001322,2026-01-01T04:13:00+00:00,,1.08701,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-38784ad9-eb01-4860-a06b-eeaa238b61f0,sim-9c4f746b-6a2d-4d6a-bcbd-50349d6091dc,EURUSD,1m,call,sample_candle_direction_strategy,0.689534883720989,2026-01-01T04:14:00+00:00,,1.08712,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-98ec6927-1bfa-48f8-8c2a-48aa62c63537,sim-cfa940d2-3bc5-4dc3-8702-ddbb0f71668d,EURUSD,1m,call,sample_candle_direction_strategy,0.759090909090893,2026-01-01T04:15:00+00:00,,1.08732,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-b75501c0-4067-4ca8-b8b1-ae088e328b68,sim-f656b16b-5f5c-4f88-bfa7-734cf19869b9,EURUSD,1m,call,sample_candle_direction_strategy,0.6899999999999619,2026-01-01T04:16:00+00:00,,1.08741,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-d2d27df6-15ec-476f-8210-0b089b26198e,sim-969de7cf-32ae-491e-bbc6-63350c8af093,EURUSD,1m,call,sample_candle_direction_strategy,0.6777777777778258,2026-01-01T04:17:00+00:00,,1.08749,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-4aad436b-0df6-4b6c-b412-2cfe8f72a5a6,sim-efcc9d60-9fa3-401a-a294-210515b845c4,EURUSD,1m,put,sample_candle_direction_strategy,0.6583333333335132,2026-01-01T04:18:00+00:00,,1.08743,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
trade-2ec8138b-3821-4100-8ed2-74d92a3ee6d0,sim-338d893c-d047-4f15-8d05-3111d810498a,EURUSD,1m,put,sample_candle_direction_strategy,0.6628205128203084,2026-01-01T04:19:00+00:00,,1.08736,,blocked,0.0,0.0,0.0,0.0,max_daily_trades
